"ogc_fid","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_id","stop_name","jurisdic","zipcode","frequent"
5438,35,1,"35-Macadam/Greeley","To University of Portland","BUS",5500,9635,"N Portsmouth & Willamette","Portland","97203","False"
5439,35,1,"35-Macadam/Greeley","To University of Portland","BUS",1550,3,"A Ave & Second St","Lake Oswego","97034","False"
5440,35,1,"35-Macadam/Greeley","To University of Portland","BUS",2050,13817,"SW Macadam & Sellwood Bridge","Portland","97219","False"
5441,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",50,4818,"N Richmond & Syracuse","Portland","97203","True"
5442,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",100,4817,"N Richmond & Syracuse","Portland","97203","True"
5443,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",450,11936,"N St Louis & Central","Portland","97203","True"
5444,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",500,5376,"N St Louis & Smith","Portland","97203","True"
5445,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",550,5373,"N St Louis & New York","Portland","97203","True"
5446,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",600,11007,"N Fessenden & Seneca","Portland","97203","True"
5447,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",650,1714,"N Fessenden & Richmond","Portland","97203","True"
5448,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",700,1699,"N Fessenden & Allegheny","Portland","97203","True"
5449,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",750,10614,"N Fessenden & Tioga","Portland","97203","True"
5450,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",800,1703,"N Fessenden & Burr","Portland","97203","True"
5451,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",850,1712,"N Fessenden & Midway","Portland","97203","True"
5452,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",900,1707,"N Fessenden & Columbia Way","Portland","97203","True"
5453,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",950,1709,"N Fessenden & Geneva","Portland","97203","True"
5454,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1000,1722,"N Fessenden & Van Houten","Portland","97203","True"
5455,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1050,1720,"N Fessenden & Portsmouth","Portland","97203","True"
5456,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1100,12726,"N Fessenden & Haven","Portland","97203","True"
5457,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1150,12750,"N Trenton & Dwight","Portland","97203","True"
5458,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1200,40,"N Trenton & Alaska","Portland","97203","True"
5459,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1250,44,"N Alaska & Foss","Portland","97203","True"
5460,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1300,42,"N Alaska & Chautauqua Pl","Portland","97217","True"
5461,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1350,41,"N Alaska & Chautauqua","Portland","97217","True"
5462,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1400,1046,"N Chautauqua & Washburne","Portland","97217","True"
5463,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1450,1050,"N Chautauqua & Willis","Portland","97217","True"
5464,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1500,6388,"N Willis & Washburne","Portland","97217","True"
5465,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1550,6386,"N Willis & Wabash","Portland","97217","True"
5466,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1600,6377,"N Willis & Emerald","Portland","97217","True"
5467,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1650,6383,"N Willis & Peninsular","Portland","97217","True"
5468,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1700,4435,"N Peninsular & Halleck","Portland","97217","True"
5469,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1750,2316,"N Halleck & Delaware","Portland","97217","True"
5470,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1800,3219,"N Kilpatrick & Brandon","Portland","97217","True"
5471,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1950,1301,"N Denver & Terry","Portland","97217","True"
5472,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2000,1299,"N Denver & Russet","Portland","97217","True"
5473,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2050,3489,"N Lombard & Fenwick","Portland","97217","True"
5474,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2100,3506,"N Lombard Transit Center","Portland","97217","True"
5475,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2150,3451,"N Lombard & Mississippi","Portland","97217","True"
5476,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2200,90,"N Albina & Lombard St","Portland","97217","True"
5477,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2250,81,"N Albina & Buffalo","Portland","97217","True"
5478,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2300,79,"N Albina & Bryant","Portland","97217","True"
5479,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2350,83,"N Albina & Dekum","Portland","97217","True"
5480,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2400,92,"N Albina & Rosa Parks Way","Portland","97217","True"
5481,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2450,72,"N Albina & Ainsworth","Portland","97217","True"
5482,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2550,89,"N Albina & Killingsworth","Portland","97217","True"
5483,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2600,95,"N Albina & Sumner","Portland","97217","True"
5484,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2650,74,"N Albina & Alberta","Portland","97217","True"
5485,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2700,77,"N Albina & Blandena","Portland","97217","True"
5486,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2750,3977,"N Mississippi & Skidmore","Portland","97217","True"
5487,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2800,3967,"N Mississippi & Mason","Portland","97217","True"
5488,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2850,3957,"N Mississippi & Failing","Portland","97227","True"
5489,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",2950,10649,"N Fremont & Kerby","Portland","97227","True"
5490,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3000,6000,"N Vancouver & Ivy","Portland","97227","True"
5491,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3050,5984,"N Vancouver & Fargo","Portland","97227","True"
5492,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3100,6006,"N Vancouver & Stanton","Portland","97227","True"
5493,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3150,5997,"N Vancouver & Knott","Portland","97227","True"
5494,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3200,6003,"N Vancouver & Russell","Portland","97227","True"
5495,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3250,6001,"N Vancouver & Page","Portland","97227","True"
5496,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3300,6008,"N Vancouver & Tillamook","Portland","97227","True"
5497,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3350,6009,"N Vancouver & Weidler","Portland","97227","True"
5498,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3400,2592,"Rose Quarter Transit Center","Portland","97232","True"
5499,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4050,3635,"SW Madison & 1st","Portland","97204","True"
5500,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4100,2641,"Hawthorne Bridge","Portland","97214","True"
5501,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4150,2594,"SE Hawthorne & 6th","Portland","97214","True"
5502,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4200,7855,"SE 7th & Clay","Portland","97214","True"
5503,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4250,7859,"SE 7th & Harrison","Portland","97214","True"
5504,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4300,7857,"SE 7th & Grant","Portland","97214","True"
5505,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4400,1375,"SE Division & 12th","Portland","97202","True"
5506,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4450,1419,"SE Division & 17th","Portland","97202","True"
5507,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4500,1435,"SE Division & 20th","Portland","97202","True"
5508,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4550,1439,"SE Division & 23rd","Portland","97202","True"
5509,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4600,1441,"SE Division & 26th","Portland","97202","True"
5510,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5000,1462,"SE Division & 41st","Portland","97202","True"
5511,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5100,1465,"SE Division & 45th","Portland","97206","True"
5512,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5150,1467,"SE Division & 48th","Portland","97206","True"
5513,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5250,1471,"SE Division & 52nd","Portland","97206","True"
5514,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5300,1475,"SE Division & 55th","Portland","97206","True"
5515,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5350,1477,"SE Division & 60th","Portland","97206","True"
5516,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5400,1480,"SE Division & 64th","Portland","97206","True"
5517,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5450,1483,"SE Division & 67th","Portland","97206","True"
5518,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5500,1486,"SE Division & 71st","Portland","97206","True"
5519,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5550,1314,"7300 Block SE Division","Portland","97206","True"
5520,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5600,1489,"SE Division & 76th","Portland","97206","True"
5521,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5650,1493,"SE Division & 79th","Portland","97206","True"
5522,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5700,1497,"SE Division & 82nd","Portland","97266","True"
5523,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5750,1500,"SE Division & 85th","Portland","97266","True"
5524,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5800,1503,"SE Division & 89th","Portland","97266","True"
5525,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5850,1505,"SE Division & 92nd","Portland","97266","True"
5526,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5950,1359,"SE Division & 101st","Portland","97266","True"
5527,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6000,1361,"SE Division & 103rd","Portland","97266","True"
5528,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6050,1363,"SE Division & 105th","Portland","97266","True"
5529,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6100,1365,"SE Division & 109th","Portland","97266","True"
5530,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6150,1368,"SE Division & 112th","Portland","97266","True"
5531,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6200,1370,"SE Division & 116th","Portland","97266","True"
5532,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6250,1373,"SE Division & 119th","Portland","97266","True"
5533,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6300,1379,"SE Division & 122nd","Portland","97236","True"
5534,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6350,1383,"SE Division & 125th","Portland","97236","True"
5535,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6450,1386,"SE Division & 130th","Portland","97236","True"
5536,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6500,1388,"SE Division & 131st","Portland","97236","True"
5537,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6550,1389,"SE Division & 136th","Portland","97236","True"
5538,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6600,1391,"SE Division & 138th","Portland","97236","True"
5539,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6750,1398,"SE Division & 145th","Portland","97236","True"
5540,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6800,1400,"SE Division & 148th","Portland","97236","True"
5541,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6850,1405,"SE Division & 151st","Portland","97236","True"
5542,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7050,1415,"SE Division & 162nd","Portland","97236","True"
5543,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7100,1417,"SE Division & 165th","Portland","97236","True"
5544,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7150,1418,"SE Division & 168th","Portland","97236","True"
5545,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7200,1422,"SE Division & 174th","Portland","97236","True"
5546,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7350,1427,"SE Division & 182nd","Gresham","97030","True"
5547,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7400,1429,"SE Division & 185th","Gresham","97030","True"
5548,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7450,1433,"SE Division & 190th","Gresham","97030","True"
5549,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7500,1312,"3100 Block NW Division","Gresham","97030","True"
5550,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7600,1321,"NW Division & Birdsdale","Gresham","97030","True"
5551,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7650,1346,"NW Division & Riverview","Gresham","97030","True"
5552,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7700,9426,"NW Division & Angeline","Gresham","97030","True"
5553,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7750,1357,"NW Division & Wallula","Gresham","97030","True"
5554,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7800,1315,"NW Division & Civic Dr","Gresham","97030","True"
5555,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7850,1344,"NW Division & Norman","Gresham","97030","True"
5556,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",7900,1331,"NW Division & Eastman Parkway","Gresham","97030","True"
5557,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",8000,1348,"NE Division & Main","Gresham","97030","True"
5558,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",8100,2253,"Gresham Transit Center","Gresham","97030","True"
5559,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3750,9311,"NW Glisan & 3rd","Portland","97209","True"
5560,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3800,9301,"NW 5th & Davis","Portland","97209","True"
5561,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3850,7631,"SW 5th & Pine","Portland","97204","True"
5562,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3900,7642,"SW 5th & Washington","Portland","97204","True"
5563,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",3950,7634,"SW 5th & Salmon","Portland","97204","True"
5564,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4000,3639,"SW Madison & 4th","Portland","97204","True"
5565,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",6925,13471,"SE Division & 156th","Portland","97236","True"
5566,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4650,1445,"SE Division & 28th Pl","Portland","97202","True"
5567,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4700,1447,"SE Division & 30th","Portland","97202","True"
5568,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4800,1451,"SE Division & 34th","Portland","97202","True"
5569,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4950,1458,"SE Division & Cesar Chavez Blvd","Portland","97202","True"
5570,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5875,13297,"SE Division & SE Division St MAX Station","Portland","97266","True"
5571,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5900,8949,"SE Division & 96th","Portland","97266","True"
5572,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",5050,13696,"SE Division & 42nd","Portland","97206","True"
5573,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",8075,13506,"Gresham Transit Center","Gresham","97030","True"
5574,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4875,13753,"SE Division & 36th","Portland","97202","True"
5575,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",4750,1449,"SE Division & 32nd","Portland","97202","True"
5576,4,0,"4-Division/Fessenden","To Gresham Transit Center","BUS",1850,3222,"N Kilpatrick & Denver","Portland","97217","True"
