HWYNAME,HWYNUMB,ST_HWY_SFX,RDWY_ID,MLGE_TYP,OVLP_CD,MP,MP_DESC,MP_DISP,LRS_KEY,LRM_KEY,LAT,LONGTD,HRZ_COL_M,CRD_RF_DTM,EFFECTV_DT,GIS_PRC_DT
CRATER LAKE,022,00,1,0,0,32,MILEPOST 32.00,32.00,002200100S00,02200I00,42.6634447,-122.6455082,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,64,MILEPOST 64.00,64.00,003500100S00,03500I00,43.09039,-123.5699974,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,72,MILEPOST 72.00,72.00,003500100S00,03500I00,43.1144763,-123.4373193,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,45.01,MILEPOST 45.00,45.00,009100100S00,09100I00,45.1109829,-123.2073887,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,46.01,MILEPOST 46.00,46.00,009100100S00,09100I00,45.0967488,-123.2070194,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,60.07,MILEPOST 60.00,60.00,009100100S00,09100I00,44.8969463,-123.2285879,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,61,MILEPOST 61.00,61.00,009100100S00,09100I00,44.8834987,-123.2288607,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,61.98,MILEPOST 62.00,62.00,009100100S00,09100I00,44.8693268,-123.2290466,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,64,MILEPOST 64.00,64.00,009100100S00,09100I00,44.840053,-123.2293894,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,67,MILEPOST 67.00,67.00,009100100S00,09100I00,44.7969346,-123.2281414,3,NAD 83,2014,07/14/2015
CASCADE HWY SOUTH,160,00,1,0,0,19.88,MILEPOST 20.00,20.00,016000100S00,16000I00,45.1043214,-122.6452036,3,NAD 83,2014,07/14/2015
WOODBURN-ESTACADA,161,00,1,0,0,25.97,MILEPOST 26.00,26.00,016100100S00,16100I00,45.2128177,-122.3651469,3,NAD 83,2014,07/14/2015
ROGUE RIVER LOOP,260,00,1,0,0,20.99,MILEPOST 21.00,21.00,026000100S00,26000I00,42.4135987,-123.4590061,3,NAD 83,2014,07/14/2015
ROGUE RIVER LOOP,260,00,1,0,0,22.06,MILEPOST 22.00,22.00,026000100S00,26000I00,42.3988702,-123.4584324,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,2,MILEPOST 2.00,2.00,027000100S00,27000I00,42.4228643,-122.8123558,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,66,MILEPOST 66.00,66.00,027000100S00,27000I00,42.2194923,-121.8393359,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,67,MILEPOST 67.00,67.00,027000100S00,27000I00,42.2102482,-121.8244133,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,9.04,MILEPOST 9.00,9.00,043100100S00,43100I00,42.2198249,-120.2153366,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,44.01,MILEPOST 44.00,44.00,043100100S00,43100I00,42.0954105,-119.6610122,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,45,MILEPOST 45.00,45.00,043100100S00,43100I00,42.0904841,-119.6429631,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,46.01,MILEPOST 46.00,46.00,043100100S00,43100I00,42.0864777,-119.6240979,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,47,MILEPOST 47.00,47.00,043100100S00,43100I00,42.0823974,-119.6056678,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,48.01,MILEPOST 48.00,48.00,043100100S00,43100I00,42.0784122,-119.5867999,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,206.99,MILEPOST 207.00,207.00,000500100S00,00500I00,44.4980522,-118.2460667,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,223.03,MILEPOST 223.00,223.00,000500100S00,00500I00,44.3413732,-118.0867895,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,224,MILEPOST 224.00,224.00,000500100S00,00500I00,44.3278392,-118.0838669,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,225,MILEPOST 225.00,225.00,000500100S00,00500I00,44.3253013,-118.064448,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,226,MILEPOST 226.00,226.00,000500100S00,00500I00,44.3261423,-118.0447295,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,227,MILEPOST 227.00,227.00,000500100S00,00500I00,44.32219,-118.0253935,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,272.99,MILEPOST 273.00,273.00,000500100S00,00500I00,44.0502308,-117.2771089,3,NAD 83,2014,07/14/2015
OLD OREGON TRAIL,006,00,1,0,0,222,MILEPOST 222.00,222.00,000600100S00,00600I00,45.580901,-118.6331174,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,49.06,MILEPOST 49.00,49.00,003500100S00,03500I00,42.9754861,-123.7457538,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,60.02,MILEPOST 60.00,60.00,003500100S00,03500I00,43.0706752,-123.6045517,3,NAD 83,2014,07/14/2015
OLD OREGON TRAIL,006,00,1,0,0,294,MILEPOST 294.00,294.00,000600100S00,00600I00,44.9270162,-117.8303861,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,177,MILEPOST 177.00,177.00,000900100S00,00900I00,44.1462698,-124.117545,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,220.97,MILEPOST 221.00,221.00,000900100S00,00900I00,43.6058027,-124.1804251,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,225.01,MILEPOST 225.00,225.00,000900100S00,00900I00,43.5535932,-124.2089736,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,225.99,MILEPOST 226.00,226.00,000900100S00,00900I00,43.5399101,-124.2140205,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,276.95,MILEPOST 277.00,277.00,000100200S00,00100I00,45.2122388,-122.8238183,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,277.96,MILEPOST 278.00,278.00,000100200S00,00100I00,45.2253329,-122.8145394,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,241.01,MILEPOST 241.00,241.00,000700100S00,00700I00,43.9363841,-117.3192491,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,262.03,MILEPOST 262.00,262.00,000700100S00,00700I00,43.9328753,-117.0059166,3,NAD 83,2014,07/14/2015
OREGON-WASHINGTON,008,00,1,0,0,6.09,MILEPOST 6.00,6.00,000800100S00,00800I00,45.7159703,-118.6543048,3,NAD 83,2014,07/14/2015
KLAMATH FALLS-LAKEVIEW,020,00,1,0,0,48.04,MILEPOST 48.00,48.00,002000100S00,02000I00,42.437116,-121.1379494,3,NAD 83,2014,07/14/2015
KLAMATH FALLS-LAKEVIEW,020,00,1,0,0,49.03,MILEPOST 49.00,49.00,002000100S00,02000I00,42.4324761,-121.1195468,3,NAD 83,2014,07/14/2015
GREEN SPRINGS,021,00,1,0,0,1.07,MILEPOST 1.00,1.00,002100100S00,02100I00,42.1853571,-122.6709559,3,NAD 83,2014,07/14/2015
GREEN SPRINGS,021,00,1,0,0,11.98,MILEPOST 12.00,12.00,002100100S00,02100I00,42.1291275,-122.5374509,3,NAD 83,2014,07/14/2015
GREEN SPRINGS,021,00,1,0,0,13.01,MILEPOST 13.00,13.00,002100100S00,02100I00,42.1260093,-122.5265215,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,22.07,MILEPOST 22.00,22.00,003500100S00,03500I00,43.0470584,-124.1271911,3,NAD 83,2014,07/14/2015
EAGLE CREEK-SANDY,172,00,1,0,0,2,MILEPOST 2.00,2.00,017200100S00,17200I00,45.3720459,-122.3240441,3,NAD 83,2014,07/14/2015
SILETZ,181,00,1,0,0,26.04,MILEPOST 26.00,26.00,018100100S00,18100I00,44.7030091,-123.948054,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,11,MILEPOST 11.00,11.00,044200100S00,44200I00,43.5097281,-118.8788793,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,74.93,MILEPOST 75.00,75.00,044200100S00,44200I00,42.9636687,-118.0567861,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,75.91,MILEPOST 76.00,76.00,044200100S00,44200I00,42.9526243,-118.0447104,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,76.98,MILEPOST 77.00,77.00,044200100S00,44200I00,42.9411753,-118.03047,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,77.89,MILEPOST 78.00,78.00,044200100S00,44200I00,42.9314154,-118.0183964,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,78.89,MILEPOST 79.00,79.00,044200100S00,44200I00,42.9205683,-118.0053253,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,79.83,MILEPOST 80.00,80.00,044200100S00,44200I00,42.9098188,-117.9939368,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,80.8,MILEPOST 81.00,81.00,044200100S00,44200I00,42.8987402,-117.9821614,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,81.81,MILEPOST 82.00,82.00,044200100S00,44200I00,42.8872027,-117.9699065,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,83.84,MILEPOST 84.00,84.00,044200100S00,44200I00,42.8638289,-117.9451226,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,84.85,MILEPOST 85.00,85.00,044200100S00,44200I00,42.8523409,-117.9329091,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,85.86,MILEPOST 86.00,86.00,044200100S00,44200I00,42.8408364,-117.9207302,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,86.87,MILEPOST 87.00,87.00,044200100S00,44200I00,42.8293306,-117.9085525,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,214.97,MILEPOST 215.00,215.00,000400100S00,00400I00,43.0534838,-121.8254331,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,216.01,MILEPOST 216.00,216.00,000400100S00,00400I00,43.038391,-121.8256646,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,226,MILEPOST 226.00,226.00,000400100S00,00400I00,42.8937962,-121.8302412,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,0.97,MILEPOST 1.00,1.00,000500100S00,00500I00,45.7134879,-120.1953498,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,19.98,MILEPOST 20.00,20.00,000500100S00,00500I00,45.4635575,-120.1981785,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,20.98,MILEPOST 21.00,21.00,000500100S00,00500I00,45.4494209,-120.1956281,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,21.95,MILEPOST 22.00,22.00,000500100S00,00500I00,45.4370382,-120.1869252,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,22.97,MILEPOST 23.00,23.00,000500100S00,00500I00,45.4230201,-120.181246,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,114,MILEPOST 114.00,114.00,009100100S00,09100I00,44.1536849,-123.2007031,3,NAD 83,2014,07/14/2015
PENDLETON-JOHN DAY,028,00,1,0,0,51.03,MILEPOST 51.00,51.00,002800100S00,02800I00,45.1234118,-118.9767329,3,NAD 83,2014,07/14/2015
PENDLETON-JOHN DAY,028,00,1,0,0,52,MILEPOST 52.00,52.00,002800100S00,02800I00,45.1108434,-118.9741701,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,140,MILEPOST 140.00,140.00,000500100S00,00500I00,44.4466519,-119.3729134,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,140.98,MILEPOST 141.00,141.00,000500100S00,00500I00,44.4435278,-119.3538497,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,149.06,MILEPOST 149.00,149.00,000500100S00,00500I00,44.4109428,-119.2111415,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,150.07,MILEPOST 150.00,150.00,000500100S00,00500I00,44.4125223,-119.1908162,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,151.07,MILEPOST 151.00,151.00,000500100S00,00500I00,44.4124459,-119.1714684,3,NAD 83,2014,07/14/2015
HALSEY-SWEET HOME,212,00,1,0,0,7.99,MILEPOST 8.00,8.00,021200100S00,21200I00,44.3812829,-122.9506044,3,NAD 83,2014,07/14/2015
HALSEY-SWEET HOME,212,00,1,0,0,11.98,MILEPOST 12.00,12.00,021200100S00,21200I00,44.3603545,-122.8784757,3,NAD 83,2014,07/14/2015
HALSEY-SWEET HOME,212,00,1,0,0,13.99,MILEPOST 14.00,14.00,021200100S00,21200I00,44.3579395,-122.8399986,3,NAD 83,2014,07/14/2015
HALSEY-SWEET HOME,212,00,1,0,0,16,MILEPOST 16.00,16.00,021200100S00,21200I00,44.3524381,-122.801612,3,NAD 83,2014,07/14/2015
HERMISTON,333,00,1,0,0,8.96,MILEPOST 9.00,9.00,033300100S00,33300I00,45.8308564,-119.3110158,3,NAD 83,2014,07/14/2015
FLORENCE-EUGENE,062,00,1,0,0,28.97,MILEPOST 29.00,29.00,006200100S00,06200I00,43.9964624,-123.6137262,3,NAD 83,2014,07/14/2015
SHANIKO-FOSSIL,291,00,1,0,0,4,MILEPOST 4.00,4.00,029100100S00,29100I00,44.9505379,-120.7255448,3,NAD 83,2014,07/14/2015
SHANIKO-FOSSIL,291,00,1,0,0,22.82,MILEPOST 23.00,23.00,029100100S00,29100I00,44.9138806,-120.4741941,3,NAD 83,2014,07/14/2015
SHANIKO-FOSSIL,291,00,1,0,0,24.79,MILEPOST 25.00,25.00,029100100S00,29100I00,44.9108234,-120.4370804,3,NAD 83,2014,07/14/2015
SHANIKO-FOSSIL,291,00,1,0,0,37.78,MILEPOST 38.00,38.00,029100100S00,29100I00,44.9441944,-120.2308726,3,NAD 83,2014,07/14/2015
SHANIKO-FOSSIL,291,00,1,0,0,38.73,MILEPOST 39.00,39.00,029100100S00,29100I00,44.9491348,-120.2225535,3,NAD 83,2014,07/14/2015
COOS RIVER,241,00,1,0,0,10.96,MILEPOST 11.00,11.00,024100100S00,24100I00,43.4112826,-124.0484217,3,NAD 83,2014,07/14/2015
COOS RIVER,241,00,1,0,0,11.97,MILEPOST 12.00,12.00,024100100S00,24100I00,43.4191812,-124.0472933,3,NAD 83,2014,07/14/2015
COOS RIVER,241,00,1,0,0,12.81,MILEPOST 13.00,13.00,024100100S00,24100I00,43.422726,-124.0414605,3,NAD 83,2014,07/14/2015
COOS RIVER,241,00,1,0,0,15.06,MILEPOST 15.00,15.00,024100100S00,24100I00,43.4327855,-124.0235959,3,NAD 83,2014,07/14/2015
PENDLETON-COLD SPRINGS,036,00,1,0,0,22.99,MILEPOST 23.00,23.00,003600100S00,03600I00,45.7810094,-118.8076551,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,4,MILEPOST 4.00,4.00,000900100S00,00900I00,46.1860382,-123.8562543,3,NAD 83,2014,07/14/2015
FLORENCE-EUGENE,062,00,1,0,0,48.07,MILEPOST 48.00,48.00,006200100S00,06200I00,44.052708,-123.3256209,3,NAD 83,2014,07/14/2015
FLORENCE-EUGENE,062,00,1,0,0,50.08,MILEPOST 50.00,50.00,006200100S00,06200I00,44.0526784,-123.2852557,3,NAD 83,2014,07/14/2015
FLORENCE-EUGENE,062,00,1,0,0,51.08,MILEPOST 51.00,51.00,006200100S00,06200I00,44.0526403,-123.2652611,3,NAD 83,2014,07/14/2015
ROGUE VALLEY,063,00,1,0,0,17,MILEPOST 17.00,17.00,006300100S00,06300I00,42.2209479,-122.7407793,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,125,MILEPOST 125.00,125.00,000700100S00,00700I00,43.5160232,-119.1106564,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,128.01,MILEPOST 128.00,128.00,000700100S00,00700I00,43.5460046,-119.0844139,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,150,MILEPOST 150.00,150.00,000700100S00,00700I00,43.6130182,-118.7065931,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,150.99,MILEPOST 151.00,151.00,000700100S00,00700I00,43.6129089,-118.6871968,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,88.02,MILEPOST 88.00,88.00,001900100S00,01900I00,42.73074,-120.7300076,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,90.98,MILEPOST 91.00,91.00,001900100S00,01900I00,42.7241029,-120.6730611,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,92.18,MILEPOST 92.00,92.00,001900100S00,01900I00,42.7232602,-120.6495688,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,93.16,MILEPOST 93.00,93.00,001900100S00,01900I00,42.7233551,-120.6303549,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,100.03,MILEPOST 100.00,100.00,001900100S00,01900I00,42.6778026,-120.5283139,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,9.03,MILEPOST 9.00,9.00,003500100S00,03500I00,43.189381,-124.221773,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,15,MILEPOST 15.00,15.00,003500100S00,03500I00,43.1349658,-124.173803,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,27.07,MILEPOST 27.00,27.00,003500100S00,03500I00,43.0402723,-124.0654048,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,28.08,MILEPOST 28.00,28.00,003500100S00,03500I00,43.0384058,-124.0487645,3,NAD 83,2014,07/14/2015
FLORENCE-EUGENE,062,00,1,0,0,9.04,MILEPOST 9.00,9.00,006200100S00,06200I00,44.0160939,-123.942695,3,NAD 83,2014,07/14/2015
FLORENCE-EUGENE,062,00,1,0,0,30.01,MILEPOST 30.00,30.00,006200100S00,06200I00,44.0093323,-123.6046196,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,39.99,MILEPOST 40.00,40.00,000900100S00,00900I00,45.7529099,-123.9635046,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,42,MILEPOST 42.00,42.00,000900100S00,00900I00,45.735626,-123.9344796,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,110.05,MILEPOST 110.00,110.00,001900100S00,01900I00,42.5960562,-120.3977614,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,111.17,MILEPOST 111.00,111.00,001900100S00,01900I00,42.5879446,-120.3787644,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,112.12,MILEPOST 112.00,112.00,001900100S00,01900I00,42.5810948,-120.3626293,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,113.15,MILEPOST 113.00,113.00,001900100S00,01900I00,42.5736216,-120.3451736,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,114.18,MILEPOST 114.00,114.00,001900100S00,01900I00,42.5661612,-120.3277101,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,115.18,MILEPOST 115.00,115.00,001900100S00,01900I00,42.5561202,-120.3138537,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,116.21,MILEPOST 116.00,116.00,001900100S00,01900I00,42.5448222,-120.3006972,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,135.02,MILEPOST 135.00,135.00,001900100S00,01900I00,42.3028302,-120.343355,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,148.93,MILEPOST 149.00,149.00,001900100S00,01900I00,42.1162733,-120.3171011,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,44.99,MILEPOST 45.00,45.00,003500100S00,03500I00,42.9653667,-123.8202222,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,43.99,MILEPOST 44.00,44.00,003500100S00,03500I00,42.9626706,-123.8390209,3,NAD 83,2014,07/14/2015
OREGON-WASHINGTON,008,00,1,0,0,10.04,MILEPOST 10.00,10.00,000800100S00,00800I00,45.746203,-118.5851251,3,NAD 83,2014,07/14/2015
OREGON-WASHINGTON,008,00,1,0,0,11.01,MILEPOST 11.00,11.00,000800100S00,00800I00,45.7552054,-118.5698361,3,NAD 83,2014,07/14/2015
OREGON-WASHINGTON,008,00,1,0,0,17,MILEPOST 17.00,17.00,000800100S00,00800I00,45.8084948,-118.4803071,3,NAD 83,2014,07/14/2015
OREGON-WASHINGTON,008,00,1,0,0,19,MILEPOST 19.00,19.00,000800100S00,00800I00,45.8245277,-118.4458233,3,NAD 83,2014,07/14/2015
GREEN SPRINGS,021,00,1,0,0,29.07,MILEPOST 29.00,29.00,002100100S00,02100I00,42.1251477,-122.2675749,3,NAD 83,2014,07/14/2015
GREEN SPRINGS,021,00,1,0,0,30.05,MILEPOST 30.00,30.00,002100100S00,02100I00,42.1275446,-122.2511584,3,NAD 83,2014,07/14/2015
OLDS FERRY-ONTARIO,455,00,1,0,0,7.96,MILEPOST 8.00,8.00,045500100S00,45500I00,44.2283335,-117.0559508,3,NAD 83,2014,07/14/2015
OLDS FERRY-ONTARIO,455,00,1,0,0,12.99,MILEPOST 13.00,13.00,045500100S00,45500I00,44.1977218,-116.9845239,3,NAD 83,2014,07/14/2015
I.O.N.,456,00,1,0,0,30,MILEPOST 30.00,30.00,045600100S00,45600I00,42.9437804,-117.2145209,3,NAD 83,2014,07/14/2015
I.O.N.,456,00,1,0,0,65.98,MILEPOST 66.00,66.00,045600100S00,45600I00,42.7767611,-117.8517816,3,NAD 83,2014,07/14/2015
I.O.N.,456,00,1,0,0,119.8,MILEPOST 120.00,120.00,045600100S00,45600I00,42.0209422,-117.7173919,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,74,MILEPOST 74.00,74.00,000500100S00,00500I00,44.8511266,-120.0455521,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,82,MILEPOST 82.00,82.00,000500100S00,00500I00,44.8064652,-119.9383808,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,83,MILEPOST 83.00,83.00,000500100S00,00500I00,44.811565,-119.9205135,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,94.01,MILEPOST 94.00,94.00,000500100S00,00500I00,44.8208573,-119.7750358,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,94.99,MILEPOST 95.00,95.00,000500100S00,00500I00,44.8267849,-119.7616562,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,98.11,MILEPOST 98.00,98.00,000500100S00,00500I00,44.8070165,-119.7344078,3,NAD 83,2014,07/14/2015
LOWER COLUMBIA RIVER,092,00,1,0,0,5,MILEPOST 5.00,5.00,009200100S00,09200I00,45.5617861,-122.7433945,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,284.93,MILEPOST 285.00,285.00,000400100S00,00400I00,42.0937737,-121.8395316,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,285.99,MILEPOST 286.00,286.00,000400100S00,00400I00,42.0791385,-121.8455224,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,5.19,MILEPOST 5.00,5.00,000500100S00,00500I00,45.6609136,-120.1666395,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,199.01,MILEPOST 199.00,199.00,000900100S00,00900I00,43.85793,-124.1431096,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,201.99,MILEPOST 202.00,202.00,000900100S00,00900I00,43.8172708,-124.1531921,3,NAD 83,2014,07/14/2015
FREMONT,019,00,1,0,0,127,MILEPOST 127.00,127.00,001900100S00,01900I00,42.3949294,-120.297427,3,NAD 83,2014,07/14/2015
PENDLETON-JOHN DAY,028,00,1,0,0,53,MILEPOST 53.00,53.00,002800100S00,02800I00,45.1053864,-118.985412,3,NAD 83,2014,07/14/2015
PENDLETON-JOHN DAY,028,00,1,0,0,53.98,MILEPOST 54.00,54.00,002800100S00,02800I00,45.0927014,-118.9851841,3,NAD 83,2014,07/14/2015
PENDLETON-JOHN DAY,028,00,1,0,0,54.98,MILEPOST 55.00,55.00,002800100S00,02800I00,45.0810253,-118.9854516,3,NAD 83,2014,07/14/2015
PENDLETON-JOHN DAY,028,00,1,0,0,64,MILEPOST 64.00,64.00,002800100S00,02800I00,44.996946,-118.9459805,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,200,MILEPOST 200.00,200.00,000400100S00,00400I00,43.2632937,-121.7814065,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,201.98,MILEPOST 202.00,202.00,000400100S00,00400I00,43.2353391,-121.7896692,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,220.02,MILEPOST 220.00,220.00,000400100S00,00400I00,42.9803224,-121.8264555,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,221.02,MILEPOST 221.00,221.00,000400100S00,00400I00,42.9658559,-121.826668,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,222.03,MILEPOST 222.00,222.00,000400100S00,00400I00,42.9512461,-121.8269147,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,238.01,MILEPOST 238.00,238.00,000400100S00,00400I00,42.7205082,-121.8445379,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,257.96,MILEPOST 258.00,258.00,000400100S00,00400I00,42.4427139,-121.8677188,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,259.01,MILEPOST 259.00,259.00,000400100S00,00400I00,42.4307704,-121.8570574,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,260,MILEPOST 260.00,260.00,000400100S00,00400I00,42.4197365,-121.8448726,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,261,MILEPOST 261.00,261.00,000400100S00,00400I00,42.4086974,-121.8322283,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,262,MILEPOST 262.00,262.00,000400100S00,00400I00,42.3966661,-121.8215188,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,268.99,MILEPOST 269.00,269.00,000400100S00,00400I00,42.3010859,-121.817347,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,271.01,MILEPOST 271.00,271.00,000400100S00,00400I00,42.2724664,-121.8109235,3,NAD 83,2014,07/14/2015
